Date,Clinton,Trump,Other,Undecided,State
16-05-16,0.4254,0.3689,0.0791,0.1266,New Mexico
17-05-16,0.4258,0.3673,0.0807,0.1262,New Mexico
18-05-16,0.4258,0.366,0.0825,0.1258,New Mexico
19-05-16,0.4252,0.365,0.0844,0.1254,New Mexico
20-05-16,0.4257,0.3639,0.0858,0.1246,New Mexico
21-05-16,0.4246,0.3634,0.0879,0.1241,New Mexico
22-05-16,0.4245,0.3611,0.0905,0.1239,New Mexico
23-05-16,0.4246,0.3591,0.0929,0.1235,New Mexico
24-05-16,0.4239,0.3575,0.0953,0.1232,New Mexico
25-05-16,0.423,0.3562,0.0977,0.1231,New Mexico
26-05-16,0.4222,0.3552,0.0998,0.1228,New Mexico
27-05-16,0.4229,0.354,0.101,0.1221,New Mexico
28-05-16,0.4231,0.3521,0.1031,0.1217,New Mexico
29-05-16,0.423,0.3507,0.1051,0.1212,New Mexico
30-05-16,0.4235,0.3487,0.107,0.1208,New Mexico
31-05-16,0.4229,0.3469,0.1098,0.1205,New Mexico
01-06-16,0.4214,0.3467,0.1121,0.1199,New Mexico
02-06-16,0.42,0.3464,0.1143,0.1193,New Mexico
03-06-16,0.4193,0.3459,0.1162,0.1186,New Mexico
04-06-16,0.4178,0.3453,0.1188,0.1181,New Mexico
05-06-16,0.4189,0.3431,0.1207,0.1172,New Mexico
06-06-16,0.4191,0.3415,0.1229,0.1165,New Mexico
07-06-16,0.4192,0.3402,0.1249,0.1156,New Mexico
08-06-16,0.4186,0.3395,0.127,0.115,New Mexico
09-06-16,0.418,0.3386,0.1291,0.1143,New Mexico
10-06-16,0.4183,0.3382,0.1301,0.1135,New Mexico
11-06-16,0.4179,0.3374,0.1319,0.1128,New Mexico
12-06-16,0.4168,0.3368,0.1342,0.1122,New Mexico
13-06-16,0.4159,0.3363,0.1364,0.1115,New Mexico
14-06-16,0.4149,0.336,0.1385,0.1106,New Mexico
15-06-16,0.4146,0.3346,0.1409,0.1099,New Mexico
16-06-16,0.4135,0.3338,0.1435,0.1092,New Mexico
17-06-16,0.4134,0.3331,0.1451,0.1084,New Mexico
18-06-16,0.4123,0.3319,0.148,0.1077,New Mexico
19-06-16,0.4128,0.3318,0.1489,0.1066,New Mexico
20-06-16,0.4126,0.3322,0.1492,0.1059,New Mexico
21-06-16,0.413,0.3321,0.1497,0.1052,New Mexico
22-06-16,0.412,0.3354,0.1481,0.1045,New Mexico
23-06-16,0.4114,0.3366,0.1482,0.1038,New Mexico
24-06-16,0.4119,0.337,0.148,0.1031,New Mexico
25-06-16,0.412,0.3371,0.1485,0.1024,New Mexico
26-06-16,0.4122,0.3375,0.1486,0.1017,New Mexico
27-06-16,0.4123,0.3377,0.1489,0.1011,New Mexico
28-06-16,0.4098,0.337,0.1522,0.1009,New Mexico
29-06-16,0.4081,0.3358,0.1555,0.1006,New Mexico
30-06-16,0.4063,0.3344,0.1589,0.1004,New Mexico
01-07-16,0.4056,0.333,0.1614,0.1,New Mexico
02-07-16,0.4035,0.3326,0.1642,0.0996,New Mexico
03-07-16,0.4017,0.3318,0.1672,0.0992,New Mexico
04-07-16,0.3997,0.3315,0.17,0.0988,New Mexico
05-07-16,0.3975,0.3309,0.1731,0.0984,New Mexico
06-07-16,0.3958,0.3299,0.1763,0.098,New Mexico
07-07-16,0.394,0.3292,0.1793,0.0975,New Mexico
08-07-16,0.392,0.3294,0.1816,0.097,New Mexico
09-07-16,0.3892,0.3289,0.1854,0.0964,New Mexico
10-07-16,0.3863,0.3288,0.1892,0.0957,New Mexico
11-07-16,0.3855,0.3293,0.1905,0.0947,New Mexico
12-07-16,0.3851,0.3303,0.1909,0.0937,New Mexico
13-07-16,0.3852,0.3309,0.1912,0.0926,New Mexico
14-07-16,0.3851,0.3314,0.1918,0.0917,New Mexico
15-07-16,0.3856,0.3317,0.1921,0.0906,New Mexico
16-07-16,0.3842,0.3327,0.1933,0.0897,New Mexico
17-07-16,0.3833,0.3332,0.1947,0.0888,New Mexico
18-07-16,0.3824,0.3339,0.1958,0.0879,New Mexico
19-07-16,0.3821,0.3346,0.1964,0.0869,New Mexico
20-07-16,0.381,0.3353,0.1978,0.0859,New Mexico
21-07-16,0.3814,0.3341,0.1997,0.0848,New Mexico
22-07-16,0.3829,0.3329,0.2005,0.0837,New Mexico
23-07-16,0.3836,0.3324,0.2014,0.0826,New Mexico
24-07-16,0.3853,0.3312,0.202,0.0816,New Mexico
25-07-16,0.3869,0.3303,0.2024,0.0805,New Mexico
26-07-16,0.3885,0.3293,0.2028,0.0794,New Mexico
27-07-16,0.3904,0.3276,0.2036,0.0784,New Mexico
28-07-16,0.3923,0.326,0.2044,0.0774,New Mexico
29-07-16,0.3954,0.3236,0.2046,0.0764,New Mexico
30-07-16,0.397,0.3217,0.2058,0.0755,New Mexico
31-07-16,0.4001,0.3183,0.207,0.0745,New Mexico
01-08-16,0.3999,0.317,0.2092,0.0739,New Mexico
02-08-16,0.4003,0.3148,0.2116,0.0732,New Mexico
03-08-16,0.4,0.3132,0.2142,0.0726,New Mexico
04-08-16,0.3995,0.312,0.2168,0.0717,New Mexico
05-08-16,0.399,0.3108,0.2193,0.0709,New Mexico
06-08-16,0.3975,0.3094,0.2229,0.0702,New Mexico
07-08-16,0.396,0.3085,0.2258,0.0696,New Mexico
08-08-16,0.3952,0.3079,0.2279,0.069,New Mexico
09-08-16,0.3948,0.3062,0.2307,0.0683,New Mexico
10-08-16,0.3943,0.3072,0.2309,0.0676,New Mexico
11-08-16,0.3945,0.3078,0.2309,0.0668,New Mexico
12-08-16,0.3959,0.3081,0.23,0.066,New Mexico
13-08-16,0.3964,0.3082,0.2302,0.0652,New Mexico
14-08-16,0.3969,0.3076,0.231,0.0646,New Mexico
15-08-16,0.3972,0.3072,0.2317,0.0638,New Mexico
16-08-16,0.3984,0.3073,0.2311,0.0632,New Mexico
17-08-16,0.3993,0.3083,0.2299,0.0625,New Mexico
18-08-16,0.3978,0.3108,0.2295,0.0619,New Mexico
19-08-16,0.3967,0.3132,0.2287,0.0614,New Mexico
20-08-16,0.3946,0.3155,0.2291,0.0608,New Mexico
21-08-16,0.3931,0.3172,0.2296,0.0602,New Mexico
22-08-16,0.3927,0.3184,0.2293,0.0596,New Mexico
23-08-16,0.3922,0.3197,0.2289,0.0591,New Mexico
24-08-16,0.3917,0.3213,0.2284,0.0586,New Mexico
25-08-16,0.3906,0.3226,0.2286,0.0581,New Mexico
26-08-16,0.3901,0.324,0.2283,0.0575,New Mexico
27-08-16,0.3869,0.3229,0.2332,0.057,New Mexico
28-08-16,0.3831,0.3197,0.2407,0.0565,New Mexico
29-08-16,0.3786,0.3167,0.2486,0.0561,New Mexico
30-08-16,0.3747,0.3131,0.2567,0.0555,New Mexico
31-08-16,0.3689,0.3084,0.2677,0.0549,New Mexico
01-09-16,0.3713,0.3095,0.2646,0.0546,New Mexico
02-09-16,0.3736,0.3121,0.26,0.0544,New Mexico
03-09-16,0.3742,0.3141,0.2575,0.0541,New Mexico
04-09-16,0.3751,0.3159,0.2551,0.0539,New Mexico
05-09-16,0.3761,0.3166,0.2536,0.0537,New Mexico
06-09-16,0.3777,0.3171,0.2518,0.0535,New Mexico
07-09-16,0.3788,0.3181,0.2498,0.0532,New Mexico
08-09-16,0.381,0.3202,0.2458,0.053,New Mexico
09-09-16,0.3832,0.3236,0.2406,0.0527,New Mexico
10-09-16,0.3838,0.3267,0.2371,0.0525,New Mexico
11-09-16,0.3833,0.3292,0.2353,0.0522,New Mexico
12-09-16,0.3828,0.3306,0.2345,0.0521,New Mexico
13-09-16,0.3846,0.3301,0.2335,0.0519,New Mexico
14-09-16,0.3871,0.3303,0.231,0.0516,New Mexico
15-09-16,0.3883,0.3317,0.2288,0.0512,New Mexico
16-09-16,0.3905,0.3354,0.2236,0.0506,New Mexico
17-09-16,0.3926,0.3375,0.22,0.0499,New Mexico
18-09-16,0.3958,0.3399,0.2151,0.0492,New Mexico
19-09-16,0.3988,0.344,0.2088,0.0484,New Mexico
20-09-16,0.4036,0.3471,0.2018,0.0476,New Mexico
21-09-16,0.409,0.3495,0.1948,0.0467,New Mexico
22-09-16,0.4128,0.3544,0.1873,0.0455,New Mexico
23-09-16,0.4177,0.3614,0.1767,0.0442,New Mexico
24-09-16,0.4213,0.3682,0.1677,0.0428,New Mexico
25-09-16,0.4227,0.3633,0.171,0.043,New Mexico
26-09-16,0.4235,0.3596,0.1739,0.0431,New Mexico
27-09-16,0.4256,0.3548,0.1764,0.0433,New Mexico
28-09-16,0.4273,0.3504,0.179,0.0434,New Mexico
29-09-16,0.4297,0.3469,0.1801,0.0434,New Mexico
30-09-16,0.4331,0.3443,0.1793,0.0432,New Mexico
01-10-16,0.4347,0.3428,0.1793,0.0431,New Mexico
02-10-16,0.4357,0.3432,0.1782,0.0429,New Mexico
03-10-16,0.4363,0.3444,0.1767,0.0426,New Mexico
04-10-16,0.4374,0.3457,0.1747,0.0422,New Mexico
05-10-16,0.439,0.3476,0.1717,0.0417,New Mexico
06-10-16,0.4402,0.3507,0.1679,0.0411,New Mexico
07-10-16,0.442,0.354,0.1635,0.0405,New Mexico
08-10-16,0.4432,0.3572,0.1597,0.0399,New Mexico
09-10-16,0.4442,0.3542,0.1616,0.0401,New Mexico
10-10-16,0.4458,0.3507,0.1633,0.0402,New Mexico
11-10-16,0.4461,0.3504,0.1633,0.0402,New Mexico
12-10-16,0.4461,0.3503,0.1634,0.0402,New Mexico
01-04-16,0.5461,0.3354,0.0106,0.1079,New York
02-04-16,0.5463,0.3351,0.0106,0.108,New York
03-04-16,0.5453,0.3362,0.0106,0.108,New York
04-04-16,0.5442,0.3372,0.0106,0.108,New York
05-04-16,0.5431,0.3381,0.0107,0.1081,New York
06-04-16,0.5419,0.3392,0.0107,0.1082,New York
07-04-16,0.5424,0.3385,0.0108,0.1082,New York
08-04-16,0.545,0.3358,0.0109,0.1083,New York
09-04-16,0.5453,0.3352,0.011,0.1085,New York
10-04-16,0.5447,0.3354,0.0111,0.1088,New York
11-04-16,0.5446,0.3352,0.0112,0.109,New York
12-04-16,0.5443,0.3351,0.0114,0.1093,New York
13-04-16,0.544,0.335,0.0115,0.1095,New York
14-04-16,0.5439,0.3347,0.0116,0.1097,New York
15-04-16,0.5458,0.3325,0.0118,0.1099,New York
16-04-16,0.5461,0.3321,0.0119,0.1098,New York
17-04-16,0.5461,0.3321,0.0121,0.1098,New York
18-04-16,0.5459,0.332,0.0122,0.1099,New York
19-04-16,0.5458,0.3318,0.0124,0.11,New York
20-04-16,0.5441,0.3331,0.0126,0.1103,New York
21-04-16,0.5429,0.3339,0.0128,0.1105,New York
22-04-16,0.5437,0.3321,0.0131,0.1111,New York
23-04-16,0.5421,0.3333,0.0133,0.1113,New York
24-04-16,0.5414,0.3334,0.0135,0.1117,New York
25-04-16,0.5401,0.3341,0.0137,0.1121,New York
26-04-16,0.5389,0.3346,0.0139,0.1125,New York
27-04-16,0.5365,0.3365,0.0142,0.1128,New York
28-04-16,0.5343,0.3379,0.0145,0.1133,New York
29-04-16,0.5329,0.338,0.0149,0.1142,New York
30-04-16,0.5304,0.3395,0.0153,0.1148,New York
01-05-16,0.5285,0.3404,0.0156,0.1155,New York
02-05-16,0.5266,0.3414,0.016,0.116,New York
03-05-16,0.5249,0.3422,0.0163,0.1166,New York
04-05-16,0.5228,0.3434,0.0167,0.1171,New York
05-05-16,0.5205,0.3449,0.017,0.1175,New York
06-05-16,0.5189,0.3451,0.0176,0.1184,New York
07-05-16,0.517,0.346,0.018,0.1189,New York
08-05-16,0.5162,0.3461,0.0184,0.1192,New York
09-05-16,0.5153,0.3464,0.0188,0.1195,New York
10-05-16,0.5146,0.3463,0.0193,0.1197,New York
11-05-16,0.5138,0.3464,0.0198,0.12,New York
12-05-16,0.5119,0.3476,0.0203,0.1202,New York
13-05-16,0.5118,0.3464,0.0211,0.1208,New York
14-05-16,0.5108,0.3465,0.0216,0.121,New York
15-05-16,0.5101,0.3467,0.0221,0.1211,New York
16-05-16,0.5105,0.3461,0.0226,0.1208,New York
17-05-16,0.5114,0.3449,0.0231,0.1206,New York
18-05-16,0.512,0.3441,0.0236,0.1203,New York
19-05-16,0.512,0.3437,0.0242,0.1201,New York
20-05-16,0.513,0.3418,0.025,0.1202,New York
21-05-16,0.5126,0.3419,0.0257,0.1199,New York
22-05-16,0.5133,0.3404,0.0265,0.1199,New York
23-05-16,0.5142,0.3389,0.0272,0.1197,New York
24-05-16,0.5142,0.3381,0.028,0.1197,New York
25-05-16,0.5141,0.3374,0.0287,0.1198,New York
26-05-16,0.514,0.337,0.0294,0.1196,New York
27-05-16,0.5145,0.3356,0.0303,0.1196,New York
28-05-16,0.5155,0.3341,0.031,0.1193,New York
29-05-16,0.516,0.3333,0.0316,0.1191,New York
30-05-16,0.5172,0.3318,0.0322,0.1188,New York
31-05-16,0.5175,0.3307,0.0331,0.1187,New York
01-06-16,0.5167,0.3311,0.0339,0.1183,New York
02-06-16,0.5159,0.3314,0.0346,0.118,New York
03-06-16,0.5155,0.3307,0.0359,0.1179,New York
04-06-16,0.5147,0.3308,0.0368,0.1176,New York
05-06-16,0.5166,0.329,0.0375,0.1169,New York
06-06-16,0.5175,0.328,0.0382,0.1163,New York
07-06-16,0.5184,0.3272,0.0389,0.1156,New York
08-06-16,0.5184,0.3269,0.0396,0.1151,New York
09-06-16,0.5185,0.3266,0.0403,0.1146,New York
10-06-16,0.5188,0.3254,0.0414,0.1144,New York
11-06-16,0.519,0.3251,0.042,0.1139,New York
12-06-16,0.5186,0.3251,0.0428,0.1134,New York
13-06-16,0.5183,0.3252,0.0436,0.1129,New York
14-06-16,0.5179,0.3255,0.0443,0.1123,New York
15-06-16,0.5185,0.3247,0.0452,0.1117,New York
16-06-16,0.5182,0.3245,0.0461,0.1112,New York
17-06-16,0.5178,0.3236,0.0475,0.1111,New York
18-06-16,0.5176,0.3232,0.0486,0.1106,New York
19-06-16,0.5184,0.3232,0.0489,0.1095,New York
20-06-16,0.5184,0.3238,0.049,0.1089,New York
21-06-16,0.519,0.3237,0.0491,0.1081,New York
22-06-16,0.5173,0.3267,0.0486,0.1074,New York
23-06-16,0.5167,0.3279,0.0487,0.1067,New York
24-06-16,0.5168,0.3274,0.0494,0.1064,New York
25-06-16,0.5171,0.3276,0.0496,0.1057,New York
26-06-16,0.5173,0.328,0.0496,0.105,New York
27-06-16,0.5176,0.3282,0.0498,0.1044,New York
28-06-16,0.516,0.3285,0.051,0.1045,New York
29-06-16,0.5151,0.3282,0.0522,0.1045,New York
30-06-16,0.5142,0.3277,0.0535,0.1045,New York
01-07-16,0.5126,0.327,0.0556,0.1048,New York
02-07-16,0.5112,0.3274,0.0567,0.1046,New York
03-07-16,0.5102,0.3275,0.0579,0.1045,New York
04-07-16,0.5088,0.3279,0.059,0.1043,New York
05-07-16,0.5074,0.3282,0.0603,0.1041,New York
06-07-16,0.5065,0.3281,0.0615,0.104,New York
07-07-16,0.5055,0.3281,0.0627,0.1037,New York
08-07-16,0.503,0.3282,0.065,0.1037,New York
09-07-16,0.501,0.3289,0.0666,0.1035,New York
10-07-16,0.4989,0.3299,0.0682,0.103,New York
11-07-16,0.4985,0.3307,0.0687,0.1021,New York
12-07-16,0.4982,0.3319,0.0689,0.101,New York
13-07-16,0.4985,0.3325,0.0691,0.0999,New York
14-07-16,0.4986,0.3332,0.0693,0.0989,New York
15-07-16,0.4967,0.3341,0.0709,0.0983,New York
16-07-16,0.4957,0.3355,0.0714,0.0974,New York
17-07-16,0.4951,0.3364,0.072,0.0965,New York
18-07-16,0.4945,0.3374,0.0725,0.0956,New York
19-07-16,0.4943,0.3384,0.0728,0.0946,New York
20-07-16,0.4935,0.3395,0.0734,0.0936,New York
21-07-16,0.4946,0.3386,0.0742,0.0926,New York
22-07-16,0.4963,0.3366,0.0757,0.0914,New York
23-07-16,0.4974,0.3362,0.0761,0.0903,New York
24-07-16,0.4996,0.335,0.0763,0.0892,New York
25-07-16,0.5016,0.334,0.0764,0.0879,New York
26-07-16,0.5036,0.333,0.0766,0.0868,New York
27-07-16,0.5062,0.3313,0.0769,0.0857,New York
28-07-16,0.5086,0.3296,0.0772,0.0846,New York
29-07-16,0.5124,0.3255,0.0785,0.0836,New York
30-07-16,0.5147,0.3237,0.0791,0.0826,New York
31-07-16,0.5187,0.3203,0.0795,0.0815,New York
01-08-16,0.5192,0.3194,0.0805,0.0809,New York
02-08-16,0.5205,0.3177,0.0815,0.0804,New York
03-08-16,0.521,0.3166,0.0826,0.0798,New York
04-08-16,0.5213,0.3159,0.0838,0.079,New York
05-08-16,0.5217,0.3135,0.0863,0.0785,New York
06-08-16,0.5211,0.313,0.0879,0.0779,New York
07-08-16,0.5204,0.3129,0.0893,0.0774,New York
08-08-16,0.5202,0.3127,0.0903,0.0768,New York
09-08-16,0.5206,0.3116,0.0916,0.0763,New York
10-08-16,0.5202,0.3127,0.0917,0.0754,New York
11-08-16,0.5204,0.3134,0.0917,0.0746,New York
12-08-16,0.5218,0.3127,0.0919,0.0736,New York
13-08-16,0.5225,0.3128,0.092,0.0727,New York
14-08-16,0.5233,0.3123,0.0924,0.072,New York
15-08-16,0.5241,0.312,0.0927,0.0712,New York
16-08-16,0.5252,0.312,0.0924,0.0704,New York
17-08-16,0.5259,0.3126,0.0918,0.0697,New York
18-08-16,0.5241,0.3152,0.0917,0.069,New York
19-08-16,0.5234,0.3163,0.0919,0.0683,New York
20-08-16,0.5211,0.319,0.0921,0.0678,New York
21-08-16,0.5195,0.321,0.0924,0.0671,New York
22-08-16,0.519,0.3222,0.0923,0.0665,New York
23-08-16,0.5184,0.3235,0.0922,0.0659,New York
24-08-16,0.5176,0.3251,0.0919,0.0654,New York
25-08-16,0.5165,0.3266,0.0921,0.0648,New York
26-08-16,0.5167,0.3269,0.0922,0.0641,New York
27-08-16,0.5147,0.3271,0.0946,0.0637,New York
28-08-16,0.5125,0.3258,0.0982,0.0636,New York
29-08-16,0.5097,0.3247,0.1021,0.0635,New York
30-08-16,0.5076,0.3231,0.106,0.0633,New York
31-08-16,0.5042,0.3211,0.1116,0.0631,New York
01-09-16,0.5061,0.3213,0.11,0.0626,New York
02-09-16,0.5074,0.3219,0.1086,0.062,New York
03-09-16,0.5074,0.3235,0.1074,0.0617,New York
04-09-16,0.5078,0.3247,0.1062,0.0613,New York
05-09-16,0.5085,0.325,0.1055,0.061,New York
06-09-16,0.5098,0.325,0.1045,0.0607,New York
07-09-16,0.5106,0.3256,0.1036,0.0603,New York
08-09-16,0.5119,0.3267,0.1016,0.0598,New York
09-09-16,0.5138,0.3271,0.0998,0.0593,New York
10-09-16,0.5134,0.3295,0.0982,0.0589,New York
11-09-16,0.5124,0.3317,0.0973,0.0586,New York
12-09-16,0.5116,0.333,0.097,0.0584,New York
13-09-16,0.5133,0.3321,0.0964,0.0581,New York
14-09-16,0.5156,0.3316,0.0952,0.0576,New York
15-09-16,0.5163,0.3324,0.0941,0.0571,New York
16-09-16,0.5172,0.3343,0.0923,0.0562,New York
17-09-16,0.5186,0.3355,0.0906,0.0553,New York
18-09-16,0.5208,0.3366,0.0882,0.0543,New York
19-09-16,0.5224,0.3391,0.0853,0.0532,New York
20-09-16,0.5258,0.3403,0.0819,0.052,New York
21-09-16,0.5298,0.3408,0.0787,0.0507,New York
22-09-16,0.5319,0.3436,0.0753,0.0492,New York
23-09-16,0.534,0.348,0.0706,0.0473,New York
24-09-16,0.5354,0.3524,0.0667,0.0456,New York
25-09-16,0.5379,0.3482,0.068,0.0459,New York
26-09-16,0.5396,0.345,0.0693,0.0461,New York
27-09-16,0.5427,0.3407,0.0703,0.0463,New York
28-09-16,0.5453,0.3368,0.0714,0.0464,New York
29-09-16,0.5483,0.3334,0.0719,0.0464,New York
30-09-16,0.5497,0.332,0.0719,0.0464,New York
01-10-16,0.5515,0.3304,0.0718,0.0462,New York
02-10-16,0.5523,0.3305,0.0713,0.0459,New York
03-10-16,0.5525,0.3313,0.0706,0.0456,New York
04-10-16,0.553,0.3321,0.0697,0.0451,New York
05-10-16,0.5539,0.3332,0.0684,0.0445,New York
06-10-16,0.5541,0.3354,0.0667,0.0437,New York
07-10-16,0.5546,0.3374,0.065,0.043,New York
08-10-16,0.5548,0.3396,0.0634,0.0422,New York
09-10-16,0.5564,0.337,0.0642,0.0424,New York
10-10-16,0.5587,0.3339,0.0649,0.0426,New York
11-10-16,0.559,0.3336,0.0649,0.0426,New York
12-10-16,0.5591,0.3335,0.0649,0.0426,New York
01-04-16,0.4595,0.4118,0.012,0.1167,North Carolina
02-04-16,0.4597,0.4116,0.012,0.1168,North Carolina
03-04-16,0.4586,0.4127,0.012,0.1167,North Carolina
04-04-16,0.4575,0.4138,0.012,0.1167,North Carolina
05-04-16,0.4564,0.4147,0.0121,0.1168,North Carolina
06-04-16,0.4552,0.4158,0.0121,0.1169,North Carolina
07-04-16,0.4557,0.4152,0.0122,0.1169,North Carolina
08-04-16,0.4559,0.4147,0.0123,0.1171,North Carolina
09-04-16,0.4562,0.414,0.0124,0.1173,North Carolina
10-04-16,0.4557,0.4141,0.0125,0.1176,North Carolina
11-04-16,0.4556,0.4139,0.0127,0.1179,North Carolina
12-04-16,0.4553,0.4137,0.0128,0.1181,North Carolina
13-04-16,0.4551,0.4136,0.013,0.1184,North Carolina
14-04-16,0.455,0.4133,0.0131,0.1186,North Carolina
15-04-16,0.4547,0.4135,0.0133,0.1185,North Carolina
16-04-16,0.4551,0.413,0.0134,0.1185,North Carolina
17-04-16,0.455,0.413,0.0136,0.1184,North Carolina
18-04-16,0.4549,0.4128,0.0137,0.1186,North Carolina
19-04-16,0.4548,0.4126,0.0139,0.1187,North Carolina
20-04-16,0.4531,0.4139,0.0141,0.1189,North Carolina
21-04-16,0.4519,0.4147,0.0143,0.1191,North Carolina
22-04-16,0.4507,0.4154,0.0145,0.1194,North Carolina
23-04-16,0.4491,0.4166,0.0148,0.1195,North Carolina
24-04-16,0.4484,0.4167,0.015,0.1199,North Carolina
25-04-16,0.4471,0.4173,0.0152,0.1203,North Carolina
26-04-16,0.446,0.4179,0.0155,0.1206,North Carolina
27-04-16,0.4435,0.4198,0.0158,0.1209,North Carolina
28-04-16,0.4414,0.4213,0.0161,0.1213,North Carolina
29-04-16,0.4392,0.4225,0.0164,0.1219,North Carolina
30-04-16,0.4368,0.424,0.0168,0.1225,North Carolina
01-05-16,0.4349,0.4248,0.0172,0.1231,North Carolina
02-05-16,0.4331,0.4258,0.0175,0.1236,North Carolina
03-05-16,0.4315,0.4265,0.0179,0.1241,North Carolina
04-05-16,0.4294,0.4277,0.0183,0.1246,North Carolina
05-05-16,0.4272,0.4292,0.0187,0.1249,North Carolina
06-05-16,0.4255,0.4299,0.0191,0.1255,North Carolina
07-05-16,0.4237,0.4308,0.0195,0.126,North Carolina
08-05-16,0.4229,0.4308,0.02,0.1263,North Carolina
09-05-16,0.4221,0.431,0.0204,0.1265,North Carolina
10-05-16,0.4214,0.4308,0.021,0.1268,North Carolina
11-05-16,0.4207,0.4308,0.0215,0.127,North Carolina
12-05-16,0.4189,0.432,0.022,0.1271,North Carolina
13-05-16,0.4179,0.4319,0.0227,0.1274,North Carolina
14-05-16,0.417,0.4319,0.0233,0.1277,North Carolina
15-05-16,0.4164,0.4321,0.0238,0.1277,North Carolina
16-05-16,0.4167,0.4314,0.0243,0.1275,North Carolina
17-05-16,0.4177,0.4301,0.0249,0.1272,North Carolina
18-05-16,0.4183,0.4292,0.0255,0.127,North Carolina
19-05-16,0.4184,0.4288,0.0261,0.1268,North Carolina
20-05-16,0.4187,0.4278,0.0268,0.1267,North Carolina
21-05-16,0.4183,0.4278,0.0275,0.1264,North Carolina
22-05-16,0.4191,0.4261,0.0284,0.1264,North Carolina
23-05-16,0.42,0.4245,0.0292,0.1263,North Carolina
24-05-16,0.4201,0.4235,0.03,0.1263,North Carolina
25-05-16,0.42,0.4227,0.0308,0.1264,North Carolina
26-05-16,0.42,0.4222,0.0315,0.1263,North Carolina
27-05-16,0.422,0.4201,0.0321,0.1258,North Carolina
28-05-16,0.4231,0.4186,0.0328,0.1256,North Carolina
29-05-16,0.4236,0.4176,0.0335,0.1253,North Carolina
30-05-16,0.4249,0.416,0.0342,0.125,North Carolina
31-05-16,0.4252,0.4147,0.0351,0.125,North Carolina
01-06-16,0.4244,0.4151,0.0359,0.1246,North Carolina
02-06-16,0.4237,0.4155,0.0367,0.1242,North Carolina
03-06-16,0.4242,0.4146,0.0375,0.1237,North Carolina
04-06-16,0.4235,0.4147,0.0384,0.1234,North Carolina
05-06-16,0.4254,0.4128,0.0391,0.1227,North Carolina
06-06-16,0.4263,0.4117,0.0399,0.1221,North Carolina
07-06-16,0.4272,0.4108,0.0406,0.1214,North Carolina
08-06-16,0.4272,0.4106,0.0413,0.1209,North Carolina
09-06-16,0.4273,0.4102,0.0421,0.1204,North Carolina
10-06-16,0.4284,0.409,0.0427,0.1199,North Carolina
11-06-16,0.4286,0.4087,0.0434,0.1193,North Carolina
12-06-16,0.4283,0.4086,0.0442,0.1189,North Carolina
13-06-16,0.428,0.4086,0.045,0.1183,North Carolina
14-06-16,0.4276,0.409,0.0457,0.1176,North Carolina
15-06-16,0.4282,0.4081,0.0466,0.1171,North Carolina
16-06-16,0.4279,0.4079,0.0476,0.1166,North Carolina
17-06-16,0.4286,0.4069,0.0485,0.116,North Carolina
18-06-16,0.4284,0.4065,0.0496,0.1156,North Carolina
19-06-16,0.4291,0.4065,0.0499,0.1145,North Carolina
20-06-16,0.4291,0.4072,0.05,0.1137,North Carolina
21-06-16,0.4297,0.4072,0.0502,0.113,North Carolina
22-06-16,0.4278,0.4106,0.0496,0.1121,North Carolina
23-06-16,0.4271,0.4119,0.0496,0.1114,North Carolina
24-06-16,0.4277,0.4119,0.0496,0.1108,North Carolina
25-06-16,0.4279,0.4122,0.0498,0.1102,North Carolina
26-06-16,0.428,0.4127,0.0498,0.1095,North Carolina
27-06-16,0.4283,0.413,0.0499,0.1088,North Carolina
28-06-16,0.4268,0.4132,0.0512,0.1089,North Carolina
29-06-16,0.426,0.4128,0.0524,0.1088,North Carolina
30-06-16,0.4253,0.4121,0.0537,0.1089,North Carolina
01-07-16,0.4256,0.4107,0.0547,0.109,North Carolina
02-07-16,0.4244,0.4111,0.0557,0.1088,North Carolina
03-07-16,0.4234,0.4111,0.0569,0.1086,North Carolina
04-07-16,0.4221,0.4115,0.058,0.1084,North Carolina
05-07-16,0.4209,0.4117,0.0592,0.1082,North Carolina
06-07-16,0.4201,0.4115,0.0604,0.108,North Carolina
07-07-16,0.4192,0.4115,0.0616,0.1077,North Carolina
08-07-16,0.4188,0.4111,0.0625,0.1075,North Carolina
09-07-16,0.417,0.4118,0.064,0.1072,North Carolina
10-07-16,0.4151,0.4128,0.0655,0.1067,North Carolina
11-07-16,0.4146,0.4137,0.066,0.1057,North Carolina
12-07-16,0.4143,0.415,0.0662,0.1045,North Carolina
13-07-16,0.4145,0.4158,0.0663,0.1034,North Carolina
14-07-16,0.4145,0.4166,0.0665,0.1024,North Carolina
15-07-16,0.4138,0.4183,0.0665,0.1015,North Carolina
16-07-16,0.4127,0.4198,0.067,0.1005,North Carolina
17-07-16,0.4121,0.4208,0.0675,0.0996,North Carolina
18-07-16,0.4115,0.422,0.0679,0.0986,North Carolina
19-07-16,0.4112,0.4231,0.0682,0.0975,North Carolina
20-07-16,0.4105,0.4243,0.0687,0.0965,North Carolina
21-07-16,0.4116,0.4235,0.0695,0.0955,North Carolina
22-07-16,0.4125,0.4232,0.0698,0.0944,North Carolina
23-07-16,0.4136,0.4229,0.0702,0.0933,North Carolina
24-07-16,0.4157,0.4216,0.0705,0.0922,North Carolina
